166499, 59714648, 0, 0, 0
167249, 59993548, 0, 0, 0
168000, 60269909, 0, 0, 0
168749, 60027727, 0, 0, 0
169500, 60264448, 0, 0, 0
170249, 59824021, 0, 0, 0
170999, 60100186, 0, 0, 0
171750, 60088320, 0, 0, 0
172499, 59882809, 0, 0, 0
173249, 60450178, 0, 0, 0
173999, 59652778, 0, 0, 0
174749, 60303893, 0, 0, 0
175500, 59764736, 0, 0, 0
176249, 59953901, 0, 0, 0
176999, 59895113, 0, 0, 0
177750, 59854848, 0, 0, 0
178499, 60441975, 0, 0, 0
179250, 59841194, 0, 0, 0
179999, 59849997, 0, 0, 0
180749, 60569121, 0, 0, 0
181500, 60320426, 0, 0, 0
182249, 60441975, 0, 0, 0
183000, 60130645, 0, 0, 0
183749, 59858200, 0, 0, 0
184499, 60275182, 0, 0, 0
185250, 59994112, 0, 0, 0
185999, 60105655, 0, 0, 0
186749, 60067375, 0, 0, 0
187500, 59944960, 0, 0, 0
188249, 60153506, 0, 0, 0
189000, 59787946, 0, 0, 0
189749, 60172646, 0, 0, 0
190499, 60178114, 0, 0, 0
191250, 59950421, 0, 0, 0
191999, 59722851, 0, 0, 0
192750, 60106069, 0, 0, 0
193499, 59929292, 0, 0, 0
194249, 59927925, 0, 0, 0
195000, 60186624, 0, 0, 0
195749, 59732421, 0, 0, 0
196499, 60260144, 0, 0, 0
197249, 59917653, 0, 0, 0
197999, 60152138, 0, 0, 0
198750, 60093781, 0, 0, 0
199499, 59787108, 0, 0, 0
200250, 60156586, 0, 0, 0
200999, 60260144, 0, 0, 0
201749, 59515044, 0, 0, 0
202500, 59983189, 0, 0, 0
203249, 60279284, 0, 0, 0
203999, 60394125, 0, 0, 0
204750, 60130645, 0, 0, 0
205499, 60107022, 0, 0, 0
206250, 60018688, 0, 0, 0
206999, 59856833, 0, 0, 0
207749, 59684571, 0, 0, 0
208500, 59931306, 0, 0, 0
209249, 59900582, 0, 0, 0
210000, 60084224, 0, 0, 0
210749, 60182216, 0, 0, 0
211499, 59968939, 0, 0, 0
212250, 59976362, 0, 0, 0
212999, 60629276, 0, 0, 0
213749, 60254675, 0, 0, 0
214500, 60133376, 0, 0, 0
215249, 60000384, 0, 0, 0
216000, 60243968, 0, 0, 0
216749, 59356453, 0, 0, 0
217499, 60020891, 0, 0, 0
218250, 60203008, 0, 0, 0
218999, 60299791, 0, 0, 0
219750, 59628202, 0, 0, 0
220499, 59583401, 0, 0, 0
221249, 60530841, 0, 0, 0
222000, 59645952, 0, 0, 0
222749, 60292955, 0, 0, 0
223499, 60142568, 0, 0, 0
224250, 60030976, 0, 0, 0
224999, 60336704, 0, 0, 0
225750, 59762005, 0, 0, 0
226499, 60209559, 0, 0, 0
227249, 60027727, 0, 0, 0
228000, 59782485, 0, 0, 0
228749, 59758397, 0, 0, 0
229500, 60037802, 0, 0, 0
230249, 59659962, 0, 0, 0
230999, 60606034, 0, 0, 0
231750, 59595434, 0, 0, 0
232499, 59770702, 0, 0, 0
233249, 60238269, 0, 0, 0
233999, 60022784, 0, 0, 0
234749, 60243738, 0, 0, 0
235500, 59950421, 0, 0, 0
236249, 60247839, 0, 0, 0
236999, 60362680, 0, 0, 0
237750, 60051456, 0, 0, 0
238499, 59705078, 0, 0, 0
239250, 60548437, 0, 0, 0
239999, 59776170, 0, 0, 0
240749, 59773436, 0, 0, 0
241500, 60559360, 0, 0, 0
242249, 59848630, 0, 0, 0
242999, 59914253, 0, 0, 0
243749, 59569493, 0, 0, 0
244499, 60388656, 0, 0, 0
245250, 60100608, 0, 0, 0
245999, 60467951, 0, 0, 0
246749, 60156240, 0, 0, 0
247500, 60091050, 0, 0, 0
248249, 59975775, 0, 0, 0
249000, 59805696, 0, 0, 0
249749, 60549981, 0, 0, 0
250499, 60008587, 0, 0, 0
251250, 60005034, 0, 0, 0
251999, 59677735, 0, 0, 0
252749, 59948432, 0, 0, 0
253500, 59835733, 0, 0, 0
254249, 59757030, 0, 0, 0
255000, 59828906, 0, 0, 0
255749, 60198622, 0, 0, 0
256499, 60314830, 0, 0, 0
257250, 60097877, 0, 0, 0
257999, 59862301, 0, 0, 0
258750, 59834368, 0, 0, 0
259499, 60132998, 0, 0, 0
260249, 60370883, 0, 0, 0
261000, 60092416, 0, 0, 0
261749, 60057805, 0, 0, 0
262499, 59929292, 0, 0, 0
263249, 60314965, 0, 0, 0
263999, 59860934, 0, 0, 0
264750, 59849386, 0, 0, 0
265499, 60353110, 0, 0, 0
266249, 59785740, 0, 0, 0
267000, 60013226, 0, 0, 0
267749, 60495295, 0, 0, 0
268499, 59523246, 0, 0, 0
269249, 60414634, 0, 0, 0
269999, 59862301, 0, 0, 0
270750, 59863040, 0, 0, 0
271499, 59722851, 0, 0, 0
272249, 59918355, 0, 0, 0
273000, 60058282, 0, 0, 0
273749, 60243738, 0, 0, 0
274500, 59540821, 0, 0, 0
275249, 59996283, 0, 0, 0
275999, 59921089, 0, 0, 0
276750, 60178432, 0, 0, 0
277499, 59837692, 0, 0, 0
278250, 60299946, 0, 0, 0
278999, 59851364, 0, 0, 0
279749, 60101554, 0, 0, 0
280500, 60000938, 0, 0, 0
281249, 59983978, 0, 0, 0
281999, 60046867, 0, 0, 0
282750, 60212565, 0, 0, 0
283499, 59958002, 0, 0, 0
284250, 59673258, 0, 0, 0
284999, 59933393, 0, 0, 0
285749, 60476154, 0, 0, 0
286500, 59559936, 0, 0, 0
